,Time,Power
6458,20181029_5,83.32799999997951
6459,20181029_6,82.04799999995157
6460,20181029_7,81.79199999989942
6461,20181029_8,79.74400000018068
6462,20181029_9,86.27199999988079
6463,20181029_10,91.77600000007078
6464,20181029_11,83.58400000003166
6465,20181029_12,87.67999999993481
6466,20181029_15,103.1679999998305
6467,20181029_16,105.8560000001453
6468,20181029_17,101.7600000000093
6469,20181029_18,92.67200000002049
6470,20181029_19,103.1679999998305
6471,20181029_20,110.2080000001006
6472,20181029_21,97.66399999987334
6473,20181029_23,96.76799999992363
6474,20181030_0,95.74399999994785
6475,20181030_1,96.0
6476,20181030_2,92.03200000012293
6477,20181030_3,89.34400000004098
6478,20181030_4,91.52000000001863
6479,20181030_5,90.23999999999069
6480,20181030_6,90.75199999986216
6481,20181030_7,88.83199999993667
6482,20181030_8,88.70400000014342
6483,20181030_9,80.51199999987148
6484,20181030_10,0.0
6485,20181030_11,140.9280000000726
6486,20181030_12,132.8639999998268
6487,20181030_13,137.6000000000931
6488,20181030_14,141.6959999999963
6489,20181030_15,140.1599999999162
6490,20181030_16,144.6400000001304
6491,20181030_17,137.8559999999125
6492,20181030_18,129.0239999999758
6493,20181030_19,134.5280000001658
6494,20181030_20,128.0
6495,20181030_21,135.2959999998566
6496,20181030_22,139.7760000000708
6497,20181030_23,130.9439999999013
6498,20181031_0,123.1360000001732
6499,20181031_1,116.3519999999553
6500,20181031_2,111.3599999998696
6501,20181031_3,109.5679999999702
6502,20181031_4,102.9120000000112
6503,20181031_5,104.7040000001434
6504,20181031_6,104.1920000000391
6505,20181031_7,104.9599999999627
6506,20181031_8,107.903999999864
6507,20181031_9,103.4240000001155
6508,20181031_10,112.1280000000261
6509,20181031_11,128.6399999998976
6510,20181031_12,140.4159999999683
6511,20181031_14,149.3759999999311
6512,20181031_15,134.2720000001136
6513,20181031_16,136.5759999998845
6514,20181031_18,134.2719999998808
6515,20181031_20,142.8479999999981
6516,20181031_21,142.2080000001006
6517,20181031_22,132.0959999999031
6518,20181031_23,117.50400000019
6519,20181101_0,109.183999999892
6520,20181101_1,99.84000000008382
6521,20181101_2,95.74399999994785
6522,20181101_3,90.11199999996461
6523,20181101_4,82.56000000005588
6524,20181101_5,80.0
6525,20181101_6,79.23200000007637
6526,20181101_7,80.0
6527,20181101_8,80.25599999981932
6528,20181101_9,101.5039999999572
6529,20181101_10,126.2080000001006
6530,20181101_11,139.3919999999925
6531,20181101_12,131.4560000000056
6532,20181101_13,150.655999999959
6533,20181101_14,155.0080000001471
6534,20181101_16,150.0159999998286
6535,20181101_17,139.0080000001471
6536,20181101_19,133.2480000001378
6537,20181101_20,147.0719999999274
6538,20181101_21,146.816000000108
6539,20181101_22,141.5679999999702
6540,20181102_0,118.9120000000112
6541,20181102_1,116.3519999999553
6542,20181102_2,113.6640000001062
6543,20181102_3,109.183999999892
6544,20181102_4,107.0080000001471
6545,20181102_5,103.0399999998044
6546,20181102_6,102.4000000001397
6547,20181102_7,100.6080000000075
6548,20181102_8,101.7600000000093
6549,20181102_9,105.0879999999888
6550,20181102_10,138.1119999999646
6551,20181102_12,125.8240000000224
6552,20181102_13,144.5120000001043
6553,20181102_14,144.7679999999236
6554,20181102_15,170.752000000095
6555,20181102_16,213.8880000000354
6556,20181102_17,215.4239999998827
6557,20181102_18,212.8640000000596
6558,20181102_19,221.183999999892
6559,20181102_20,222.5920000001788
6560,20181102_21,148.3519999999553
6561,20181102_22,145.1520000000019
6562,20181102_23,130.5600000000559
6563,20181103_0,127.1039999998175
6564,20181103_1,123.2640000001993
6565,20181103_2,125.9519999998156
6566,20181103_3,126.2080000001006
6567,20181103_4,116.9920000000857
6568,20181103_5,107.5199999997858
6569,20181103_6,118.9120000000112
6570,20181103_7,117.8880000000354
6571,20181103_8,108.8000000000466
6572,20181103_9,109.8240000000224
6573,20181103_10,128.0
6574,20181103_11,150.9120000000112
6575,20181103_12,140.1599999999162
6576,20181103_13,147.3279999999795
6577,20181103_14,135.4240000001155
6578,20181103_15,118.0160000000615
6579,20181103_16,133.1199999998789
6580,20181103_17,120.9599999999627
6581,20181103_18,99.9680000001099
6582,20181103_19,110.0799999998417
6583,20181103_20,102.1440000000875
6584,20181103_21,110.3360000001267
6585,20181103_22,104.0639999997802
6586,20181103_23,98.81600000010803
6587,20181104_0,93.69599999999627
6588,20181104_1,82.68800000008196
6589,20181104_2,87.1679999998305
6590,20181104_3,77.82400000002235
6591,20181104_4,83.58400000003166
6592,20181104_5,75.52000000001863
6593,20181104_6,81.02399999997579
6594,20181104_7,76.41599999996834
6595,20181104_8,76.16000000014901
6596,20181104_9,78.4639999999199
6597,20181104_10,74.62400000006892
6598,20181104_11,80.63999999989755
6599,20181104_12,77.95200000004843
6600,20181104_13,83.45600000000559
6601,20181104_14,92.92800000007264
6602,20181104_15,93.5679999999702
6603,20181104_16,103.5519999999087
6604,20181104_17,92.67200000002049
6605,20181104_18,82.94399999990128
6606,20181104_19,84.99200000008568
6607,20181104_20,78.84799999999814
6608,20181104_21,76.15999999991618
6609,20181104_22,77.95200000004843
6610,20181105_0,70.52799999993294
6611,20181105_1,68.09599999990314
6612,20181105_2,66.56000000005588
6613,20181105_3,61.95200000004843
6614,20181105_4,61.05600000009872
6615,20181105_5,59.64799999981187
6616,20181105_6,55.80800000019372
6617,20181105_7,49.02399999997579
6618,20181105_8,49.40799999982119
6619,20181105_9,1.536000000080094
6620,20181105_10,0.0
6621,20181105_11,0.0
6622,20181105_12,0.0
6623,20181105_13,0.0
6624,20181105_14,0.0
6625,20181105_15,0.0
6626,20181105_16,39.55199999990873
6627,20181105_17,37.37600000016391
6628,20181105_18,37.88800000003539
6629,20181105_19,52.3519999999553
6630,20181105_20,61.31199999991804
6631,20181105_21,75.26399999996647
6632,20181105_22,67.84000000008382
6633,20181105_23,75.39199999999255
6634,20181106_0,71.04000000003725
6635,20181106_1,78.07999999984168
6636,20181106_2,63.48800000012852
6637,20181106_3,62.84799999999814
6638,20181106_4,57.08799999998882
6639,20181106_5,60.15999999991618
6640,20181106_6,55.55200000014156
6641,20181106_8,66.30400000000373
6642,20181106_9,103.1680000000633
6643,20181106_10,128.1279999997932
6644,20181106_11,156.0320000001229
6645,20181106_12,128.3840000000782
6646,20181106_14,154.1119999999646
6647,20181106_15,160.2560000000522
6648,20181106_16,144.8959999999497
6649,20181106_17,136.3200000000652
6650,20181106_18,132.3519999999553
6651,20181106_19,130.1759999999776
6652,20181106_20,127.2320000000764
6653,20181106_21,135.2960000000894
6654,20181106_22,129.0239999999758
6655,20181106_23,115.1999999999534
6656,20181107_1,116.3520000001881
6657,20181107_2,99.19999999995343
6658,20181107_3,95.10400000005029
6659,20181107_4,100.6080000000075
6660,20181107_5,96.76799999992363
6661,20181107_6,94.20800000010058
6662,20181107_7,89.72799999988638
6663,20181107_8,89.34400000004098
6664,20181107_9,98.68799999984913
6665,20181107_10,129.0240000002086
6666,20181107_11,135.5519999999087
6667,20181107_12,135.6799999999348
6668,20181107_13,140.4159999999683
6669,20181107_14,148.2240000001621
6670,20181107_15,150.9120000000112
6671,20181107_16,144.0
6672,20181107_17,127.2319999998435
6673,20181107_18,117.6319999999832
6674,20181107_19,119.4240000001155
6675,20181107_20,119.1680000000633
6676,20181107_21,113.1520000000019
6677,20181107_22,110.2079999998678
6678,20181107_23,106.1119999999646
6679,20181108_0,102.4000000001397
6680,20181108_1,102.1439999998547
6681,20181108_2,94.20800000010058
6682,20181108_3,87.16800000006333
6683,20181108_4,83.83999999985099
6684,20181108_5,87.04000000003725
6685,20181108_6,84.60800000000745
6686,20181108_7,81.40800000005402
6687,20181108_8,87.29599999985658
6688,20181108_9,106.3680000000168
6689,20181108_10,125.0560000000987
6690,20181108_11,131.7120000000577
6691,20181108_12,131.4560000000056
6692,20181108_13,141.9520000000484
6693,20181108_14,142.4639999999199
6694,20181108_15,144.1280000000261
6695,20181108_16,140.1599999999162
6696,20181108_17,131.9680000001099
6697,20181108_18,135.0399999998044
6698,20181108_19,122.6240000000689
6699,20181108_20,125.0560000000987
6700,20181108_21,118.655999999959
6701,20181108_22,110.4639999999199
6702,20181108_23,103.935999999987
6703,20181109_0,102.7839999999851
6704,20181109_1,99.07200000016019
6705,20181109_2,95.48799999989569
6706,20181109_3,90.752000000095
6707,20181109_4,89.5999999998603
6708,20181109_6,86.01600000006147
6709,20181109_7,86.27199999988079
6710,20181109_8,86.91200000001118
6711,20181109_9,97.40800000005402
6712,20181109_10,127.6159999999218
6713,20181109_11,144.1280000000261
6714,20181109_12,138.752000000095
6715,20181109_13,144.3839999998454
6716,20181109_14,150.655999999959
6717,20181109_15,150.0160000000615
6718,20181109_16,151.2960000000894
6719,20181109_18,126.7199999999721
6720,20181109_19,132.3519999999553
6721,20181109_21,128.3839999998454
6722,20181109_22,124.2879999999423
6723,20181109_23,115.2000000001863
6724,20181110_0,113.4079999998212
6725,20181110_1,109.8240000000224
6726,20181110_2,107.2639999999665
6727,20181110_3,100.2240000001621
6728,20181110_4,99.96799999987707
6729,20181110_5,97.5360000000801
6730,20181110_6,95.23200000007637
6731,20181110_8,90.36800000001676
6732,20181110_9,98.56000000005588
6733,20181110_10,108.5439999999944
6734,20181110_11,121.8559999999125
6735,20181110_12,121.8560000001453
6736,20181110_13,127.7439999999478
6737,20181110_14,135.8079999999609
6738,20181110_15,138.4960000000428
6739,20181110_16,138.8799999998882
6740,20181110_17,140.0320000001229
6741,20181110_18,129.1520000000019
6742,20181110_19,115.7120000000577
6743,20181110_20,112.2559999998193
6744,20181110_21,111.3600000001024
6745,20181110_22,101.3759999999311
6746,20181110_23,98.4320000000298
6747,20181111_0,97.15200000000186
6748,20181111_1,105.7280000001192
6749,20181111_2,99.19999999995343
6750,20181111_3,97.15200000000186
6751,20181111_4,96.76799999992363
6752,20181111_5,89.98399999993853
6753,20181111_6,87.2960000000894
6754,20181111_7,89.34400000004098
6755,20181111_8,91.77600000007078
6756,20181111_9,99.71199999982491
6757,20181111_10,101.8880000000354
6758,20181111_11,100.9920000000857
6759,20181111_12,95.74399999994785
6760,20181111_14,104.5759999998845
6761,20181111_15,105.4720000000671
6762,20181111_17,102.2720000001136
6763,20181111_18,102.2719999998808
6764,20181111_19,100.8640000000596
6765,20181111_20,104.5760000001173
6766,20181111_21,103.0399999998044
6767,20181111_22,103.0400000000373
6768,20181111_23,98.68800000008196
6769,20181112_0,97.02399999997579
6770,20181112_1,92.41599999996834
6771,20181112_2,96.76799999992363
6772,20181112_3,94.46400000015274
6773,20181112_4,93.18399999989197
6774,20181112_5,92.92800000007264
6775,20181112_6,89.47200000006706
6776,20181112_7,87.67999999993481
6777,20181112_8,88.19200000003912
6778,20181112_9,88.95999999996275
6779,20181112_10,89.85599999991246
6780,20181112_14,103.0400000000373
6781,20181112_15,110.591999999946
6782,20181112_16,115.0719999999274
6783,20181112_17,113.2800000000279
6784,20181112_18,111.1040000000503
6785,20181112_19,113.6639999998733
6786,20181112_20,113.1520000000019
6787,20181112_21,115.3279999999795
6788,20181112_22,112.0
6789,20181112_23,109.3120000001509
6790,20181113_0,108.5439999999944
6791,20181113_1,98.4320000000298
6792,20181113_2,97.28000000002794
6793,20181113_3,94.4639999999199
6794,20181113_4,94.4639999999199
6795,20181113_5,92.67200000002049
6796,20181113_6,91.26399999996647
6797,20181113_8,150.9120000000112
6798,20181113_10,167.935999999987
6799,20181113_11,134.1440000000875
6800,20181113_12,136.0639999997802
6801,20181113_13,142.3360000001267
6802,20181113_14,141.9520000000484
6803,20181113_15,141.9519999998156
6804,20181113_16,149.3760000001639
6805,20181113_17,146.9439999999013
6806,20181113_18,144.1280000000261
6807,20181113_19,139.7760000000708
6808,20181113_21,134.6560000001919
6809,20181113_22,129.2799999997951
6810,20181113_23,127.1040000000503
6811,20181114_0,120.1920000000391
6812,20181114_1,117.1200000001118
6813,20181114_2,111.3599999998696
6814,20181114_3,104.9599999999627
6815,20181114_4,97.5360000000801
6816,20181114_5,95.61599999992177
6817,20181114_6,95.74399999994785
6818,20181114_7,101.3760000001639
6819,20181114_8,195.839999999851
6820,20181114_9,197.3760000001639
6821,20181114_10,160.1280000000261
6822,20181114_11,116.9919999998529
6823,20181114_12,135.2960000000894
6824,20181114_13,144.3840000000782
6825,20181114_14,148.8639999998268
6826,20181114_15,146.9440000001341
6827,20181114_16,145.7919999998994
6828,20181114_17,135.935999999987
6829,20181114_18,130.9440000001341
6830,20181114_19,139.5200000000186
6831,20181114_20,139.0079999999143
6832,20181114_21,140.4159999999683
6833,20181114_22,128.2560000000522
6834,20181115_0,116.8640000000596
6835,20181115_1,117.247999999905
6836,20181115_2,102.9120000000112
6837,20181115_3,99.96799999987707
6838,20181115_4,94.84799999999814
6839,20181115_5,92.03200000012293
6840,20181115_6,92.0319999998901
6841,20181115_7,95.6160000001546
6842,20181115_8,184.9599999999627
6843,20181115_9,196.8640000000596
6844,20181115_12,122.3680000000168
6845,20181115_13,131.9679999998771
6846,20181115_14,140.160000000149
6847,20181115_15,135.6799999999348
6848,20181115_16,127.7439999999478
6849,20181115_17,125.4399999999441
6850,20181115_18,122.3680000000168
6851,20181115_19,123.1360000001732
6852,20181115_20,128.8959999999497
6853,20181115_21,120.3199999998324
6854,20181115_22,116.9920000000857
6855,20181115_23,114.3040000000037
6856,20181116_0,118.655999999959
6857,20181116_1,113.5360000000801
6858,20181116_2,105.344000000041
6859,20181116_4,96.0
6860,20181116_5,95.35999999986961
6861,20181116_6,93.69599999999627
6862,20181116_7,88.32000000006519
6863,20181116_8,194.816000000108
6864,20181116_9,205.9520000000484
6865,20181116_11,188.0320000001229
6866,20181116_13,124.6720000000205
6867,20181116_14,128.6399999998976
6868,20181116_15,132.4799999999814
6869,20181116_16,130.3040000000037
6870,20181116_17,131.9680000001099
6871,20181116_18,118.7839999999851
6872,20181116_19,116.7360000000335
6873,20181116_20,120.064000000013
6874,20181116_21,119.935999999987
6875,20181116_23,119.8080000001937
6876,20181117_0,109.6959999999963
6877,20181117_1,104.8319999999367
6878,20181117_2,97.5360000000801
6879,20181117_4,96.25600000005215
6880,20181117_5,90.49600000004284
6881,20181117_6,85.76000000000931
6882,20181117_7,97.15200000000186
6883,20181117_8,190.7199999999721
6884,20181117_9,197.8880000000354
6885,20181117_10,133.6319999999832
6886,20181117_11,106.8800000001211
6887,20181117_12,107.0079999999143
6888,20181117_13,115.0719999999274
6889,20181117_14,120.1920000000391
6890,20181117_15,119.8079999999609
6891,20181117_16,131.8400000000838
6892,20181117_17,129.408000000054
6893,20181117_18,115.7119999998249
6894,20181117_19,109.440000000177
6895,20181117_20,113.7919999998994
6896,20181117_22,107.3919999999925
6897,20181117_23,103.935999999987
6898,20181118_0,102.3999999999069
6899,20181118_1,112.1280000000261
6900,20181118_2,99.45600000000559
6901,20181118_3,96.12800000002608
6902,20181118_4,94.97600000002421
6903,20181118_5,94.4639999999199
6904,20181118_6,91.90400000009686
6905,20181118_7,92.28799999994226
6906,20181118_8,88.95999999996275
6907,20181118_10,91.1359999999404
6908,20181118_11,97.9199999999255
6909,20181118_12,96.89600000018254
6910,20181118_14,111.1040000000503
6911,20181118_15,117.1200000001118
6912,20181118_16,112.5119999998715
6913,20181118_17,110.8479999999981
6914,20181118_19,108.0320000001229
6915,20181118_20,106.2399999999907
6916,20181118_21,109.4399999999441
6917,20181118_22,107.903999999864
6918,20181118_23,103.935999999987
6919,20181119_0,98.68800000008196
6920,20181119_1,98.04799999995157
6921,20181119_2,98.94400000013411
6922,20181119_3,96.0
6923,20181119_4,97.28000000002794
6924,20181119_5,96.3839999998454
6925,20181119_6,94.20800000010058
6926,20181119_7,92.54399999999441
6927,20181119_8,89.08799999998882
6928,20181119_9,90.49600000004284
6929,20181119_10,92.67200000002049
6930,20181119_12,93.69599999999627
6931,20181119_13,99.45600000000559
6932,20181119_14,110.5920000001788
6933,20181119_15,125.8239999997895
6934,20181119_16,132.8640000000596
6935,20181119_17,130.9440000001341
6936,20181119_18,122.7519999998622
6937,20181119_19,130.3040000000037
6938,20181119_20,138.2399999999907
6939,20181119_21,134.2720000001136
6940,20181119_22,134.655999999959
6941,20181119_23,136.1920000000391
6942,20181120_0,143.4879999998957
6943,20181120_1,135.2960000000894
6944,20181120_2,126.9760000000242
6945,20181120_5,106.3680000000168
6946,20181120_6,104.3199999998324
6947,20181120_7,160.1280000000261
6948,20181120_8,219.1360000001732
6949,20181120_9,248.7039999999106
6950,20181120_10,263.2960000000894
6951,20181120_11,186.49599999981
6952,20181120_13,153.7279999998864
6953,20181120_14,153.4720000000671
6954,20181120_16,170.6240000000689
6955,20181120_18,156.2879999999423
6956,20181120_19,160.3839999998454
6957,20181120_20,157.3120000001509
6958,20181120_21,148.8640000000596
6959,20181120_22,140.0319999998901
6960,20181120_23,130.3040000000037
6961,20181121_1,122.3680000000168
6962,20181121_2,121.344000000041
6963,20181121_3,112.2560000000522
6964,20181121_4,100.8640000000596
6965,20181121_5,97.66399999987334
6966,20181121_6,98.17599999997765
6967,20181121_8,206.591999999946
6968,20181121_9,215.4239999998827
6969,20181121_10,233.4720000000671
6970,20181121_11,250.4960000000428
6971,20181121_12,248.9599999999627
6972,20181121_13,148.6080000000075
6973,20181121_15,150.7839999999851
6974,20181121_16,146.1759999999776
6975,20181121_17,136.9599999999627
6976,20181121_18,138.3680000000168
6977,20181121_19,149.1200000001118
6978,20181121_20,150.655999999959
6979,20181121_21,148.3519999999553
6980,20181121_22,140.0319999998901
6981,20181121_23,132.9920000000857
6982,20181122_0,126.0800000000745
6983,20181122_1,115.3279999999795
6984,20181122_2,108.8000000000466
6985,20181122_3,98.30400000000373
6986,20181122_5,93.82400000002235
6987,20181122_6,91.1359999999404
6988,20181122_8,209.6639999998733
6989,20181122_9,233.4720000000671
6990,20181122_10,250.1119999999646
6991,20181122_11,255.3600000001024
6992,20181122_13,137.8559999999125
6993,20181122_14,194.688000000082
6994,20181122_16,259.5840000000317
6995,20181122_17,232.4479999998584
6996,20181122_18,142.4640000001527
6997,20181122_19,140.7999999998137
6998,20181122_21,143.1040000000503
6999,20181122_22,135.6799999999348
7000,20181122_23,122.8800000001211
7001,20181123_0,117.5039999999572
7002,20181123_1,114.1759999999776
7003,20181123_2,110.0800000000745
7004,20181123_3,107.0079999999143
7005,20181123_4,105.6000000000931
7006,20181123_5,105.0879999999888
7007,20181123_6,98.8159999998752
7008,20181123_7,96.76800000015646
7009,20181123_8,210.8159999998752
7010,20181123_9,223.2320000000764
7011,20181123_10,256.3839999998454
7012,20181123_11,260.9920000000857
7013,20181123_12,250.6240000000689
7014,20181123_13,260.0959999999031
7015,20181123_14,266.2399999999907
7016,20181123_15,271.3600000001024
7017,20181123_16,269.4399999999441
7018,20181123_17,216.1920000000391
7019,20181123_18,150.9120000000112
7020,20181123_19,150.2719999998808
7021,20181123_21,142.4639999999199
7022,20181123_22,133.6320000002161
7023,20181123_23,125.4399999999441
7024,20181124_0,117.7600000000093
7025,20181124_1,116.2239999999292
7026,20181124_2,112.6400000001304
7027,20181124_3,116.8639999998268
7028,20181124_4,110.8479999999981
7029,20181124_6,108.2880000001751
7030,20181124_7,113.4079999998212
7031,20181124_8,213.2480000001378
7032,20181124_9,216.7039999999106
7033,20181124_10,225.5360000000801
7034,20181124_11,228.4799999999814
7035,20181124_12,231.1680000000633
7036,20181124_14,253.0559999998659
7037,20181124_15,252.8000000000466
7038,20181124_16,245.6319999999832
7039,20181124_17,158.4639999999199
7040,20181124_18,122.4960000000428
7041,20181124_19,113.5360000000801
7042,20181124_20,109.8240000000224
7043,20181124_21,115.0719999999274
7044,20181124_22,113.2800000000279
7045,20181124_23,101.1199999998789
7046,20181125_1,98.56000000005588
7047,20181125_2,95.10399999981746
7048,20181125_3,87.93599999998696
7049,20181125_4,87.42400000011548
7050,20181125_5,86.65599999995902
7051,20181125_6,85.63199999998324
7052,20181125_7,85.24800000013784
7053,20181125_8,81.02399999997579
7054,20181125_9,86.7839999999851
7055,20181125_10,91.26399999996647
7056,20181125_11,88.44800000009127
7057,20181125_12,95.61599999992177
7058,20181125_13,109.183999999892
7059,20181125_14,113.6640000001062
7060,20181125_16,125.183999999892
7061,20181125_17,128.3840000000782
7062,20181125_18,114.4320000000298
7063,20181125_19,127.6159999999218
7064,20181125_20,129.2800000000279
7065,20181125_21,124.4159999999683
7066,20181125_23,123.7759999998379
7067,20181126_0,118.4000000001397
7068,20181126_1,114.5600000000559
7069,20181126_2,112.1280000000261
7070,20181126_3,103.1679999998305
7071,20181126_4,97.5360000000801
7072,20181126_5,94.84799999999814
7073,20181126_6,94.59199999994598
7074,20181126_7,94.84799999999814
7075,20181126_8,96.51200000010431
7076,20181126_9,100.0959999999031
7077,20181126_10,98.94400000013411
7078,20181126_11,101.1199999998789
7079,20181126_12,101.8880000000354
7080,20181126_13,100.8640000000596
7081,20181126_14,111.7439999999478
7082,20181126_15,111.4879999998957
7083,20181126_16,118.7839999999851
7084,20181126_17,115.0720000001602
7085,20181126_18,124.6720000000205
7086,20181126_19,137.2160000000149
7087,20181126_20,138.49599999981
7088,20181126_21,133.1200000001118
7089,20181126_22,124.2879999999423
7090,20181126_23,134.0160000000615
7091,20181127_1,113.7919999998994
7092,20181127_2,105.6000000000931
7093,20181127_3,95.87199999997392
7094,20181127_4,92.41599999996834
7095,20181127_5,91.1359999999404
7096,20181127_6,88.06400000001304
7097,20181127_8,204.0320000001229
7098,20181127_9,231.8079999999609
7099,20181127_10,249.9839999999385
7100,20181127_11,98.30400000000373
7101,20181127_12,393.2160000000149
7102,20181127_13,136.8319999999367
7103,20181127_14,152.9599999999627
7104,20181127_16,145.2800000000279
7105,20181127_17,128.8959999999497
7106,20181127_18,130.688000000082
7107,20181127_19,154.3680000000168
7108,20181127_20,145.0239999999758
7109,20181127_21,155.2639999999665
7110,20181127_22,147.7120000000577
7111,20181127_23,142.7199999999721
7112,20181128_0,118.655999999959
7113,20181128_1,123.1359999999404
7114,20181128_2,116.3519999999553
7115,20181128_3,106.3680000000168
7116,20181128_4,107.0080000001471
7117,20181128_5,96.51199999987148
7118,20181128_6,108.160000000149
7119,20181128_7,96.76799999992363
7120,20181128_8,223.3600000001024
7121,20181128_9,220.4159999999683
7122,20181128_10,9.087999999988824
7123,20181128_11,373.7600000000093
7124,20181128_12,180.3519999999553
7125,20181128_13,136.8319999999367
7126,20181128_14,0.0
7127,20181128_15,336.8959999999497
7128,20181128_16,139.6480000000447
7129,20181128_17,152.3200000000652
7130,20181128_18,129.408000000054
7131,20181128_19,137.7279999998864
7132,20181128_20,159.8719999999739
7133,20181128_21,140.160000000149
7134,20181128_22,139.2639999999665
7135,20181128_23,132.7360000000335
7136,20181129_0,114.6879999998491
7137,20181129_1,111.6160000001546
7138,20181129_2,105.4719999998342
7139,20181129_3,98.56000000005588
7140,20181129_4,97.15200000000186
7141,20181129_5,90.752000000095
7142,20181129_6,89.34399999980815
7143,20181129_7,94.33600000012666
7144,20181129_9,202.752000000095
7145,20181129_10,228.3519999999553
7146,20181129_11,249.9839999999385
7147,20181129_12,262.6560000001919
7148,20181129_13,235.5200000000186
7149,20181129_14,231.1679999998305
7150,20181129_16,140.2879999999423
7151,20181129_17,135.935999999987
7152,20181129_18,134.0160000000615
7153,20181129_19,152.064000000013
7154,20181129_20,171.3919999999925
7155,20181129_21,143.3599999998696
7156,20181129_22,143.2320000000764
7157,20181129_23,126.9760000000242
7158,20181130_0,113.9199999999255
7159,20181130_1,105.344000000041
7160,20181130_2,112.6399999998976
7161,20181130_3,102.9120000000112
7162,20181130_4,100.2240000001621
7163,20181130_5,100.4799999999814
7164,20181130_6,106.8799999998882
7165,20181130_7,99.45600000000559
7166,20181130_8,195.4560000000056
7167,20181130_9,217.344000000041
7168,20181130_10,236.8000000000466
7169,20181130_11,220.2879999999423
7170,20181130_12,220.0319999998901
7171,20181130_13,209.0240000002086
7172,20181130_14,161.4079999998212
7173,20181130_15,156.4159999999683
7174,20181130_16,163.5840000000317
7175,20181130_17,145.408000000054
7176,20181130_18,128.2560000000522
7177,20181130_19,131.5840000000317
7178,20181130_20,125.6959999999963
7179,20181130_21,116.7360000000335
7180,20181130_23,124.9279999998398
7181,20181201_0,114.1759999999776
7182,20181201_1,117.2480000001378
7183,20181201_2,104.064000000013
7184,20181201_3,98.04799999995157
7185,20181201_4,98.94399999990128
7186,20181201_5,96.0
7187,20181201_7,100.7360000000335
7188,20181201_8,201.9840000001714
7189,20181201_9,208.6399999998976
7190,20181201_10,225.1520000000019
7191,20181201_11,230.0160000000615
7192,20181201_12,232.7039999999106
7193,20181201_13,241.9199999999255
7194,20181201_14,179.4560000000056
7195,20181201_16,150.3999999999069
7196,20181201_18,136.8320000001695
7197,20181201_19,123.7759999998379
7198,20181201_20,113.5360000000801
7199,20181201_21,101.1200000001118
7200,20181201_22,95.35999999986961
7201,20181201_23,92.92800000007264
7202,20181202_0,95.48799999989569
7203,20181202_1,83.58400000003166
7204,20181202_2,86.39999999990687
7205,20181202_3,83.45600000000559
7206,20181202_4,88.57600000011735
7207,20181202_6,86.65599999995902
7208,20181202_7,88.95999999996275
7209,20181202_8,83.19999999995343
7210,20181202_9,82.56000000005588
7211,20181202_11,94.71999999997206
7212,20181202_12,95.36000000010245
7213,20181202_13,92.92800000007264
7214,20181202_14,103.6799999999348
7215,20181202_15,116.4799999999814
7216,20181202_16,116.6080000000075
7217,20181202_17,102.7839999999851
7218,20181202_18,106.3680000000168
7219,20181202_19,119.935999999987
7220,20181202_21,107.6480000000447
7221,20181202_22,98.68800000008196
7222,20181202_23,96.12800000002608
7223,20181203_0,104.7039999999106
7224,20181203_1,104.4480000000913
7225,20181203_2,107.2639999999665
7226,20181203_3,102.9120000000112
7227,20181203_4,97.66399999987334
7228,20181203_5,92.16000000014901
7229,20181203_6,84.73600000003353
7230,20181203_7,92.0319999998901
7231,20181203_8,95.74399999994785
7232,20181203_10,88.8320000001695
7233,20181203_11,84.09599999990314
7234,20181203_12,91.77600000007078
7235,20181203_13,93.69599999999627
7236,20181203_15,93.9519999998156
7237,20181203_16,113.7920000001322
7238,20181203_17,109.6959999999963
7239,20181203_18,101.6319999999832
7240,20181203_19,110.7199999999721
7241,20181203_20,118.2719999998808
7242,20181203_21,114.816000000108
7243,20181203_22,106.3680000000168
7244,20181203_23,107.9040000000969
7245,20181204_0,113.4079999998212
7246,20181204_1,107.0080000001471
7247,20181204_2,95.48799999989569
7248,20181204_3,100.096000000136
7249,20181204_4,100.6079999997746
7250,20181204_5,88.70400000014342
7251,20181204_6,96.0
7252,20181204_7,132.9920000000857
7253,20181204_8,205.0559999998659
7254,20181204_9,203.1359999999404
7255,20181204_10,144.7680000001565
7256,20181204_11,147.4560000000056
7257,20181204_12,147.4560000000056
7258,20181204_13,160.3839999998454
7259,20181204_14,159.7440000001807
7260,20181204_15,155.3919999999925
7261,20181204_16,157.5679999999702
7262,20181204_17,165.8880000000354
7263,20181204_18,142.3359999998938
7264,20181204_19,134.9120000000112
7265,20181204_20,137.2160000000149
7266,20181204_21,131.1999999999534
7267,20181204_23,116.3519999999553
7268,20181205_0,110.0800000000745
7269,20181205_1,109.311999999918
7270,20181205_2,107.6480000000447
7271,20181205_3,94.4639999999199
7272,20181205_4,89.08799999998882
7273,20181205_5,94.97600000002421
7274,20181205_6,87.68000000016764
7275,20181205_7,109.8239999997895
7276,20181205_8,185.9840000001714
7277,20181205_9,196.0959999999031
7278,20181205_10,163.1999999999534
7279,20181205_11,126.3360000001267
7280,20181205_12,126.4639999999199
7281,20181205_13,145.408000000054
7282,20181205_14,160.6399999998976
7283,20181205_15,161.0239999999758
7284,20181205_16,162.3040000000037
7285,20181205_17,143.6160000001546
7286,20181205_18,136.5759999998845
7287,20181205_19,137.7280000001192
